;brain ID;slice ID;tumorArea;tumorStd;tumorMean;tumorMedian;brainArea;brainMean;brainMedian;contrast
10532;164;67;3074;50.925945;282.4525;283.0;17465;130.57452;138.0;151.87799
10533;164;68;2959;50.709133;282.86618;286.0;17484;130.78685;138.0;152.07933
10534;164;69;2923;50.650253;281.3835;286.0;17504;131.0919;138.0;150.29161
10535;164;70;2890;50.455353;279.1896;281.0;17510;131.56587;138.0;147.62373
10536;164;71;2814;50.049896;277.49786;275.0;17541;132.67216;138.0;144.8257
10537;164;72;2720;49.99861;277.61102;272.5;17559;133.6307;139.0;143.98032
10538;164;73;2598;49.76198;279.76175;278.0;17572;134.52998;139.0;145.23177
10539;164;74;2499;49.455173;281.58624;284.0;17570;135.19023;140.0;146.39601
10540;164;75;2417;49.423985;282.12204;284.0;17571;135.75557;140.0;146.36647
10541;164;76;2343;49.740353;280.6607;282.0;17540;136.62993;140.0;144.03078
10542;164;77;2256;50.173786;278.57315;280.0;17497;137.4711;141.0;141.10205
10543;164;78;2134;50.766605;276.04404;279.0;17444;138.0486;141.0;137.99544
10544;164;79;1993;50.206898;274.41495;276.0;17359;138.35976;142.0;136.05519
10545;164;80;1872;49.7272;273.19818;274.0;17296;138.30815;142.0;134.89003
10546;164;81;1788;50.184532;270.74048;272.0;17172;138.18591;142.0;132.55457
10547;164;82;1728;52.265087;268.79224;267.0;17060;137.94325;142.0;130.84898
10548;164;83;1690;54.253464;268.13135;264.0;16916;137.42809;141.0;130.70326
10549;164;84;1656;54.565144;270.17633;267.5;16808;136.76868;141.0;133.40765
10550;164;85;1592;52.82776;274.92712;276.0;16683;136.09628;140.0;138.83084
10551;164;86;1544;52.23495;278.53043;282.0;16589;135.67618;140.0;142.85425
10552;164;87;1495;51.872578;282.54648;285.0;16439;135.45885;140.0;147.08763
10553;164;88;1453;52.155113;285.85065;290.0;16359;135.64404;140.0;150.2066
10554;164;89;1405;52.433437;288.6591;292.0;16240;135.64847;141.0;153.01062
10555;164;90;1376;52.158474;289.85028;292.0;16167;135.8687;141.0;153.98158
10556;164;91;1413;52.55129;288.57892;290.0;16026;135.84616;141.0;152.73276
10557;164;92;1426;51.035927;290.19424;295.0;15896;135.93456;141.0;154.25969
10558;164;93;1448;50.289234;292.067;300.5;15704;136.15215;141.0;155.91484
10559;164;94;1436;49.239235;295.83774;305.0;15569;136.74414;140.0;159.0936
10560;164;95;1417;48.27685;299.11008;309.0;15344;137.38048;140.0;161.7296
10561;164;96;1403;47.08373;300.1005;312.0;15159;138.11224;140.0;161.98825
10562;164;97;1403;45.353428;296.33786;306.0;14902;138.99725;141.0;157.3406
10563;164;98;1389;44.49445;291.76025;291.0;14733;140.22678;141.0;151.53348
10564;164;99;1370;48.046688;286.7635;278.0;14507;141.37733;141.0;145.38615
10565;164;100;1294;52.809227;283.5858;272.0;14335;142.9027;142.0;140.68309
10566;164;101;1155;55.706985;284.8225;282.0;14044;143.94328;142.0;140.87923
10567;164;102;1054;54.36509;287.30457;289.0;13890;144.55843;142.0;142.74614
10568;164;103;1009;52.723965;286.93756;289.0;13576;144.23967;142.0;142.69789
10569;164;104;966;51.297264;286.37888;286.0;13381;143.94232;142.0;142.43655
10570;164;105;885;50.67526;287.6938;286.0;13074;143.40758;142.0;144.28621
10571;164;106;774;50.07296;291.40955;292.5;12804;143.08063;142.0;148.32892
10572;164;107;681;48.149;290.7768;293.0;12439;142.4892;141.0;148.2876
10573;164;108;605;43.825783;282.8595;286.0;12191;141.94382;141.0;140.91568
10574;164;109;525;38.948704;272.9219;275.0;11826;141.40413;141.0;131.51778
10575;164;110;445;36.695988;262.79324;259.0;11575;141.05283;141.0;121.74042
10576;164;111;361;35.90872;254.73407;247.0;11208;140.70665;141.0;114.02742
10577;164;112;280;37.576187;249.11072;243.0;10892;139.96777;140.0;109.142944
10578;164;113;223;38.312958;246.40807;244.0;10492;138.93738;140.0;107.47069
10579;164;114;172;34.523746;247.47675;246.0;10189;138.22382;139.0;109.25293
10580;164;115;129;25.130596;241.57364;240.0;9758;137.97601;139.0;103.597626
10581;164;116;77;15.845241;234.68831;235.0;9492;138.4462;139.0;96.24211
10582;164;117;22;6.980492;227.0;227.5;9074;139.02397;140.0;87.97603
10583;165;32;20;10.970301;226.45;224.5;8173;138.7455;158.0;87.7045
10584;165;33;60;14.8625555;227.06667;223.5;8777;139.10577;157.0;87.96089
10585;165;34;181;15.234409;228.8895;227.0;9184;138.39198;154.0;90.49751
10586;165;35;298;17.59725;234.5537;235.0;9773;137.62354;151.0;96.93016
10587;165;36;403;17.705381;237.48387;238.0;10093;138.14592;149.0;99.33795
10588;165;37;484;16.44894;237.93182;238.0;10558;138.72255;148.0;99.209274
10589;165;38;539;16.099188;239.69574;239.0;10849;140.23268;148.0;99.46306
10590;165;39;604;17.645807;240.92053;240.0;11250;141.72234;148.0;99.1982
10591;165;40;699;19.260023;242.66809;241.0;11495;143.82587;148.0;98.842224
10592;165;41;782;21.231861;245.75832;244.0;11775;146.1561;149.0;99.60222
10593;165;42;834;22.97008;248.23262;247.0;11962;149.01654;152.0;99.21608
10594;165;43;896;22.635065;248.8951;247.0;12253;151.49133;154.0;97.40376
10595;165;44;949;24.20518;249.0706;248.0;12439;152.72603;156.0;96.344574
10596;165;45;1011;27.46316;248.8546;248.0;12638;152.45515;156.0;96.399445
10597;165;46;1054;29.605703;250.95161;248.0;12777;151.69342;156.0;99.258194
10598;165;47;1093;32.923134;253.47209;248.0;12962;150.59273;155.0;102.879364
10599;165;48;1162;37.175735;254.17125;247.0;13136;149.04811;153.0;105.12314
10600;165;49;1214;37.535244;253.91763;244.0;13322;147.65395;152.0;106.26369
10601;165;50;1247;36.771294;253.25581;245.0;13457;146.84177;151.0;106.41405
10602;165;51;1349;37.743427;250.56264;245.0;14013;145.33331;150.0;105.229324
10603;165;52;1528;40.07787;246.74019;241.0;14545;144.70915;149.0;102.03104
10604;165;53;1766;42.209457;243.51755;239.0;15136;145.19843;149.0;98.31912
10605;165;54;1847;41.40921;248.03302;242.0;15285;146.02031;149.0;102.01271
10606;165;55;2119;40.15331;247.90137;241.0;15495;145.92105;149.0;101.980316
10607;165;56;2417;39.41915;245.86801;243.0;15617;146.0984;149.0;99.76961
10608;165;57;2739;39.975197;244.19423;244.0;15847;147.02731;149.0;97.166916
10609;165;58;3012;39.95628;245.17198;242.5;15940;147.97401;149.0;97.19797
10610;165;59;3266;39.787994;248.55573;244.0;16155;148.442;149.0;100.11372
10611;165;60;3529;40.32743;253.4599;248.0;16245;147.88109;149.0;105.57881
10612;165;61;3694;42.193996;259.75284;253.0;16380;148.01924;149.0;111.7336
10613;165;62;3761;44.72712;265.7022;259.0;16456;149.00954;150.0;116.69267
10614;165;63;3807;46.459915;268.63382;264.0;16695;150.21182;151.0;118.422
10615;165;64;3855;46.820133;268.15564;266.0;16769;150.54453;152.0;117.611115
10616;165;65;3923;47.233406;266.6286;266.0;17047;150.00731;151.0;116.62129
10617;165;66;4025;49.200436;265.27206;266.0;17174;149.1286;151.0;116.14346
10618;165;67;4069;52.804234;265.50333;267.0;17357;148.88704;150.0;116.61629
10619;165;68;4098;57.966217;265.89508;268.0;17456;148.73454;150.0;117.16054
10620;165;69;4109;62.355915;265.33267;269.0;17565;148.36192;150.0;116.97075
10621;165;70;4126;63.982693;264.37253;268.0;17619;147.91743;150.0;116.45509
10622;165;71;4142;63.933796;262.39352;267.0;17677;147.47522;150.0;114.918304
10623;165;72;4171;63.74648;259.83362;265.0;17692;146.76207;150.0;113.07155
10624;165;73;4187;64.336426;258.09958;264.0;17697;145.45404;149.0;112.64554
10625;165;74;4184;66.04529;256.85422;263.0;17690;144.36487;148.0;112.48935
10626;165;75;4172;68.01563;254.89597;261.0;17689;143.60347;148.0;111.292496
10627;165;76;4162;69.64121;253.0125;258.0;17687;143.10648;148.0;109.90602
10628;165;77;4182;70.16608;251.70349;255.0;17666;142.64455;148.0;109.058945
10629;165;78;4191;70.01075;251.09354;253.0;17648;142.61581;147.0;108.47772
10630;165;79;4175;70.45589;251.26515;252.0;17623;142.84511;147.0;108.420044
10631;165;80;4135;71.70725;252.41281;253.0;17595;142.82816;147.0;109.584656
10632;165;81;4075;73.3988;254.70674;255.0;17549;142.90805;147.0;111.79869
10633;165;82;4023;75.20283;257.05518;256.0;17490;143.32716;148.0;113.72801
10634;165;83;3992;75.45645;258.8973;256.0;17442;143.49754;148.0;115.399765
10635;165;84;3942;72.976265;262.02994;256.0;17382;143.65744;148.0;118.3725
10636;165;85;3918;69.90514;265.10004;256.0;17321;143.71342;149.0;121.38661
10637;165;86;3898;67.20842;268.23935;255.0;17257;143.60042;149.0;124.63893
10638;165;87;3852;65.78948;272.4564;259.0;17183;143.28685;149.0;129.16954
10639;165;88;3782;65.4317;277.43973;265.0;17087;143.22263;149.0;134.2171
10640;165;89;3712;65.09141;281.75403;272.0;17011;143.3653;149.0;138.38873
10641;165;90;3639;64.81683;283.70734;273.0;16902;143.94527;150.0;139.76207
10642;165;91;3616;64.4884;283.86807;272.0;16800;144.16156;150.0;139.70651
10643;165;92;3595;63.556713;283.0626;273.0;16652;144.27548;150.0;138.78711
10644;165;93;3567;63.185852;282.60217;275.0;16525;144.12239;149.0;138.47978
10645;165;94;3528;63.657104;282.64087;277.0;16369;143.90671;149.0;138.73416
10646;165;95;3488;64.466835;282.52036;280.0;16193;143.8244;149.0;138.69595
10647;165;96;3484;62.66467;284.064;280.0;16014;144.17374;149.0;139.89026
10648;165;97;3455;59.34594;287.1398;279.0;15802;144.68924;149.0;142.45056
10649;165;98;3425;54.392464;288.5492;280.0;15604;145.0358;148.0;143.5134
10650;165;99;3355;50.42311;290.41223;291.0;15393;145.81027;148.0;144.60196
10651;165;100;3251;48.91546;293.48755;297.0;15173;146.92384;148.0;146.5637
10652;165;101;3151;50.824203;296.70074;303.0;14939;147.6633;149.0;149.03745
10653;165;102;3017;54.08684;296.7915;303.0;14669;147.87881;150.0;148.91269
10654;165;103;2879;56.584476;293.38104;297.0;14413;147.37367;149.0;146.00737
10655;165;104;2699;56.607086;290.54724;293.0;14146;146.89001;149.0;143.65723
10656;165;105;2509;55.608612;288.71503;290.0;13880;146.5369;149.0;142.17813
10657;165;106;2330;56.27301;287.2176;289.0;13583;146.23486;148.0;140.98273
10658;165;107;2139;58.431374;287.17624;287.0;13291;146.0885;147.0;141.08774
10659;165;108;1927;60.14734;290.28232;292.0;12987;145.84476;147.0;144.43756
10660;165;109;1740;59.849876;291.2069;297.0;12677;145.35266;147.0;145.85425
10661;165;110;1600;55.386665;285.58688;292.0;12373;144.41066;146.0;141.17622
10662;165;111;1471;49.087055;276.24744;278.0;12062;143.44104;146.0;132.8064
10663;165;112;1359;45.685596;264.9139;262.0;11761;142.53181;146.0;122.382095
10664;165;113;1206;44.662155;255.17993;249.0;11439;141.71114;145.0;113.468796
10665;165;114;1001;46.63798;248.7962;241.0;11106;140.89342;144.0;107.90279
10666;165;115;733;49.510296;250.39018;248.0;10757;140.06465;143.0;110.32553
10667;165;116;530;48.14875;254.83774;253.0;10412;139.08095;143.0;115.75679
10668;165;117;406;40.200848;246.99014;242.0;10056;138.217;143.0;108.77315
10669;165;118;272;32.684868;234.625;228.0;9676;137.9816;143.0;96.6434
10670;165;119;123;26.704454;227.51219;228.0;9295;138.02257;142.0;89.489624
10671;165;120;29;19.39311;208.10345;203.0;8913;137.5547;142.0;70.54875
10672;166;36;28;13.706238;166.32143;169.0;7127;127.582756;129.0;38.73867
10673;166;37;81;15.506015;172.60493;171.0;7641;126.78532;130.0;45.81962
10674;166;38;164;15.555268;173.85365;173.0;8017;126.79091;130.0;47.062744
10675;166;39;251;15.083922;173.51395;172.0;8488;125.73995;129.0;47.773994
10676;166;40;343;15.501558;172.93002;170.0;8815;125.5013;129.0;47.428726
10677;166;41;481;16.352264;172.3264;169.0;9474;123.415215;128.0;48.911186
10678;166;42;571;16.235878;174.3275;171.0;9836;123.36816;128.0;50.959343
10679;166;43;686;16.724728;174.97375;172.0;10372;122.82511;128.0;52.148643
10680;166;44;804;17.044952;176.02612;173.0;10662;123.785355;128.0;52.24077
10681;166;45;991;17.62773;176.53885;174.0;11063;124.1389;129.0;52.39995
10682;166;46;1191;18.461979;177.97061;175.0;11181;125.08919;130.0;52.881424
10683;166;47;1404;19.383558;179.79344;176.0;11407;124.63781;129.0;55.155632
10684;166;48;1553;20.355436;182.00902;179.0;11528;124.58246;129.0;57.42656
10685;166;49;1696;21.425892;183.19753;180.0;11720;123.702614;129.0;59.49491
10686;166;50;1776;21.95651;185.67624;184.0;11807;123.47443;128.0;62.201813
10687;166;51;1848;22.536726;187.87175;187.0;11971;122.96059;128.0;64.91116
10688;166;52;1878;22.915281;190.08679;189.0;12020;123.08184;128.0;67.00495
10689;166;53;1944;23.07636;191.01132;189.0;12131;123.01561;128.0;67.99571
10690;166;54;1983;22.902765;191.95108;190.0;12196;123.058945;128.0;68.892136
10691;166;55;2045;23.262735;192.10464;190.0;12255;123.046036;128.0;69.05861
10692;166;56;2075;23.312063;192.58554;191.0;12306;122.847916;128.0;69.737625
10693;166;57;2102;23.788507;193.04234;192.0;12344;122.56737;127.0;70.474976
10694;166;58;2129;24.968317;193.837;192.0;12436;122.21277;127.0;71.62424
10695;166;59;2137;24.9999;195.50539;193.0;12507;122.00405;127.0;73.501335
10696;166;60;2156;25.643206;196.64517;194.0;12560;122.17272;127.0;74.47245
10697;166;61;2181;26.284578;197.60065;195.0;12638;122.506645;128.0;75.094
10698;166;62;2213;27.078028;197.7962;194.0;12693;122.941605;128.0;74.8546
10699;166;63;2316;27.519234;195.99568;193.0;12749;123.306046;128.0;72.68964
10700;166;64;2380;26.847591;194.59874;192.0;12815;123.706566;128.0;70.89217
10701;166;65;2444;26.924978;193.21236;191.0;13032;123.49235;127.0;69.72001
10702;166;66;2490;26.978868;192.33615;190.0;13057;124.1711;127.0;68.165054
10703;166;67;2515;27.538818;191.53241;189.0;13122;124.59536;127.0;66.93705
10704;166;68;2439;28.515636;192.01845;189.0;13161;124.99552;127.0;67.02293
10705;166;69;2389;29.608765;192.35077;189.0;13222;125.26502;128.0;67.08575
10706;166;70;2338;31.108643;192.48631;188.0;13248;125.06994;127.0;67.416374
10707;166;71;2261;32.691814;192.28705;186.0;13394;124.88664;127.0;67.400406
10708;166;72;2071;32.956043;192.18831;185.0;13404;125.2866;127.0;66.90171
10709;166;73;1868;30.541368;192.04015;187.0;13503;125.65303;127.0;66.387115
10710;166;74;1803;26.399967;189.93733;187.0;13529;125.60455;127.0;64.33278
10711;166;75;1731;23.202919;187.93182;186.0;13746;125.48498;127.0;62.446846
10712;166;76;1618;22.626152;186.7911;185.0;13820;125.23406;127.0;61.557045
10713;166;77;1470;23.812607;186.44557;184.0;14030;124.96457;127.0;61.481003
10714;166;78;1385;24.989555;185.39783;182.0;14100;124.361465;127.0;61.03636
10715;166;79;1297;23.832348;184.54897;181.0;14303;123.90566;127.0;60.643303
10716;166;80;1161;21.87165;184.74849;183.0;14332;123.68385;126.0;61.064636
10717;166;81;1118;21.00627;182.25134;180.0;14493;123.353424;126.0;58.89792
10718;166;82;1065;20.197748;179.62442;177.0;14496;123.195366;125.0;56.429054
10719;166;83;998;19.417908;177.4499;175.5;14730;123.15067;125.0;54.299232
10720;166;84;881;17.784113;176.56981;175.0;14756;123.04851;125.0;53.5213
10721;166;85;797;15.283484;174.81305;174.0;14895;122.99759;125.0;51.81546
10722;166;86;718;12.7434225;172.50696;172.0;14925;122.50869;125.0;49.99827
10723;166;87;658;11.113239;169.86322;169.0;14970;121.94522;125.0;47.918
10724;166;88;575;8.84363;167.07652;167.0;14961;121.43014;124.0;45.646385
10725;166;89;487;8.521191;164.2423;164.0;14921;120.90883;124.0;43.333466
10726;166;90;369;6.5342793;161.71545;161.0;14878;120.55386;124.0;41.16159
10727;166;91;237;6.2052436;160.22784;160.0;14799;120.56682;124.0;39.661026
10728;166;92;119;4.769113;160.05882;159.0;14704;120.65807;124.0;39.40075
10729;166;93;45;3.985529;159.4;159.0;14551;120.86034;123.0;38.539658
10730;167;49;18;8.254628;507.5;503.0;12587;374.60913;403.0;132.89087
10731;167;50;42;13.303794;509.2381;505.0;12707;377.49963;407.0;131.73846
10732;167;51;188;28.327126;486.43085;483.0;12886;378.6171;408.0;107.81375
10733;167;52;446;22.453331;500.94843;499.0;13032;378.16965;410.0;122.77878
10734;167;53;606;25.287762;514.69965;513.0;13180;377.43692;411.0;137.26273
10735;167;54;729;31.235115;528.69684;526.0;13273;377.5807;412.0;151.11615
10736;167;55;886;40.43496;538.93;533.0;13407;376.58527;413.0;162.34473
10737;167;56;1171;51.554573;540.7711;529.0;13556;374.1254;412.0;166.64572
10738;167;57;1397;53.70082;546.3765;531.0;14023;369.0861;410.0;177.29044
10739;167;58;1569;50.672646;550.7374;542.0;14296;366.9732;407.0;183.76422
10740;167;59;1688;51.294247;553.97217;548.0;14768;366.02063;405.0;187.95154
10741;167;60;1719;53.424583;559.65564;556.0;14986;368.98907;407.0;190.66656
10742;167;61;1752;59.632504;562.36017;558.0;15305;372.7465;409.0;189.61368
10743;167;62;1765;65.24765;565.7949;559.0;15423;375.97385;412.0;189.82108
10744;167;63;1855;67.80518;563.2744;554.0;15577;377.90482;413.0;185.3696
10745;167;64;1948;65.73298;562.24023;552.0;15672;377.44476;411.0;184.79547
10746;167;65;2152;66.20006;558.15936;549.0;15834;375.71255;410.0;182.44681
10747;167;66;2247;66.148735;561.11707;554.0;15910;376.05035;411.0;185.06671
10748;167;67;2386;68.95109;561.4883;554.0;16052;376.63815;412.0;184.85013
10749;167;68;2488;72.98555;562.4992;550.0;16125;377.13736;412.0;185.36185
10750;167;69;2556;78.74325;564.3525;551.0;16287;378.19104;412.0;186.16144
10751;167;70;2496;81.13682;573.0549;560.0;16335;380.00555;412.0;193.04932
10752;167;71;2435;81.10279;583.5712;572.0;16616;381.3398;411.0;202.23141
10753;167;72;2384;80.12209;593.3855;586.0;16658;380.7496;411.0;212.6359
10754;167;73;2384;81.85265;600.39557;599.0;16868;379.62173;410.0;220.77383
10755;167;74;2448;86.20302;604.7508;606.5;16911;379.1692;408.0;225.5816
10756;167;75;2487;88.32671;612.3305;615.0;16989;378.34528;407.0;233.98523
10757;167;76;2535;92.17417;619.62286;625.0;17005;377.91513;406.0;241.70773
10758;167;77;2593;96.67681;624.83264;631.0;17052;378.6021;406.0;246.23053
10759;167;78;2632;98.74827;630.29675;639.0;17044;379.6698;408.0;250.62695
10760;167;79;2697;97.86126;633.2677;643.0;17066;379.22153;408.0;254.04617
10761;167;80;2728;95.6044;637.8596;648.0;17081;378.41748;408.0;259.44214
10762;167;81;2851;99.38779;635.886;647.0;17097;377.71585;409.0;258.17014
10763;167;82;3005;99.620415;633.5421;641.0;17105;377.60425;411.0;255.93787
10764;167;83;3108;96.47704;633.8102;635.5;17104;377.29703;413.0;256.51315
10765;167;84;3202;93.72807;632.8148;634.0;17108;376.7294;415.0;256.08542
10766;167;85;3327;91.104416;630.08777;632.0;17105;375.4571;416.0;254.63068
10767;167;86;3448;87.959015;628.0957;631.0;17083;373.92584;416.0;254.16986
10768;167;87;3494;85.08628;626.7335;626.0;17037;372.619;415.0;254.11453
10769;167;88;3552;84.152;623.48535;622.0;17003;371.40918;416.0;252.07617
10770;167;89;3575;81.006836;621.2543;617.0;16944;371.05408;417.0;250.2002
10771;167;90;3568;78.1702;618.9442;617.0;16897;371.12686;419.0;247.81735
10772;167;91;3601;74.941086;615.6956;615.0;16821;370.99295;419.0;244.70267
10773;167;92;3599;71.92291;613.82025;616.0;16733;371.94275;419.0;241.8775
10774;167;93;3627;69.8261;611.6896;616.0;16589;373.0692;418.0;238.62036
10775;167;94;3629;68.07315;608.3753;613.0;16463;375.10333;418.0;233.27197
10776;167;95;3681;66.955605;602.04645;607.0;16310;377.1642;418.0;224.88223
10777;167;96;3599;64.38954;598.7294;602.0;16180;380.62808;419.0;218.10129
10778;167;97;3578;62.584633;594.9936;596.5;16046;382.4174;420.0;212.5762
10779;167;98;3551;61.766624;591.75977;593.0;15919;383.08707;419.0;208.6727
10780;167;99;3518;62.35609;586.31665;587.0;15747;384.29968;416.0;202.01697
10781;167;100;3426;60.914825;582.7335;584.0;15579;385.18564;415.0;197.54788
10782;167;101;3340;61.213707;578.17993;579.0;15388;386.20825;415.0;191.97168
10783;167;102;3233;59.960575;576.6146;573.0;15173;386.3408;415.0;190.27383
10784;167;103;3106;60.500813;573.6623;568.0;14922;386.33945;416.0;187.32285
10785;167;104;2922;59.714592;572.1468;567.0;14715;386.28772;416.0;185.85907
10786;167;105;2799;59.501266;569.68024;569.0;14464;384.72653;413.0;184.9537
10787;167;106;2656;58.05294;567.49133;571.0;14224;382.9776;410.0;184.51373
10788;167;107;2461;54.93639;563.82367;570.0;13939;382.2416;409.0;181.58206
10789;167;108;2290;51.410725;560.8908;565.0;13668;381.51337;408.0;179.37744
10790;167;109;2149;51.22977;555.2192;558.0;13393;380.78735;408.0;174.43182
10791;167;110;1984;46.561028;551.1008;552.0;13127;379.60782;409.0;171.49301
10792;167;111;1841;42.95247;544.16187;546.0;12852;378.21506;406.0;165.94681
10793;167;112;1653;39.16396;537.7532;538.0;12588;377.70654;404.0;160.04663
10794;167;113;1481;38.13702;530.1398;527.0;12293;377.52295;404.0;152.61682
10795;167;114;1305;41.470703;521.35785;515.0;12014;376.44403;403.0;144.91382
10796;167;115;1039;44.875175;516.32245;508.0;11724;375.48825;402.0;140.8342
10797;167;116;657;40.827785;530.7199;524.0;11466;374.9606;402.0;155.75931
10798;167;117;551;39.869793;530.25226;526.0;11136;372.68124;400.0;157.57101
10799;167;118;442;37.09245;530.4548;525.0;10846;370.7719;396.0;159.68286
10800;167;119;333;30.817852;533.42645;531.0;10481;369.24744;394.0;164.17902
10801;167;120;277;26.556288;530.55237;527.0;10157;366.8597;392.0;163.69266
10802;167;121;227;23.433746;524.02203;519.0;9822;365.14935;390.0;158.87268
10803;167;122;148;23.28336;521.4932;517.5;9495;363.45908;388.0;158.03415
10804;167;123;76;17.444744;512.75;508.5;9088;361.4038;385.0;151.34619
10805;167;124;25;12.092047;509.32;508.0;8673;359.53412;383.0;149.78589
10806;167;125;10;6.7535176;499.7;497.5;8267;357.97214;380.0;141.72787
10807;168;35;145;79.24587;511.30344;490.0;11278;416.3161;439.0;94.987335
10808;168;36;200;64.03385;561.92;560.5;11507;430.05545;451.0;131.86453
10809;168;37;329;90.80852;586.72644;608.0;11923;440.6336;461.0;146.09283
10810;168;38;639;130.49042;578.4664;587.0;12124;453.0756;472.0;125.39078
10811;168;39;929;115.34575;616.169;627.0;12457;459.87143;477.0;156.29758
10812;168;40;1212;115.77586;641.7319;661.0;12669;466.43762;483.0;175.29425
10813;168;41;1358;112.24107;679.0206;697.0;12931;468.65515;486.0;210.36548
10814;168;42;1540;132.9778;698.20844;719.0;13093;472.44977;490.0;225.75867
10815;168;43;1627;140.72395;734.2508;742.0;13310;475.29556;493.0;258.95523
10816;168;44;1761;151.24399;758.09937;760.0;13520;477.37717;496.0;280.7222
10817;168;45;1874;154.9053;776.59924;777.0;13997;474.53378;496.0;302.06546
10818;168;46;1918;158.1449;796.7023;797.0;14458;474.42184;496.0;322.28043
10819;168;47;1948;160.73138;819.2731;815.0;14914;475.94626;497.0;343.3268
10820;168;48;1958;161.64711;845.3054;831.5;15241;479.14514;499.0;366.16028
10821;168;49;1988;168.3847;864.251;841.0;15572;481.87646;500.0;382.3745
10822;168;50;1981;175.92747;882.56085;855.0;15786;484.53516;500.0;398.0257
10823;168;51;1953;180.91145;897.5663;871.0;16057;486.729;502.0;410.83728
10824;168;52;1955;184.6502;902.8823;882.0;16222;489.33167;505.0;413.55066
10825;168;53;1909;186.02371;914.2352;894.0;16467;492.0726;508.0;422.16263
10826;168;54;1897;194.79465;920.25354;897.0;16610;496.14734;511.0;424.1062
10827;168;55;1875;200.22733;929.58453;902.0;16827;499.46173;513.0;430.1228
10828;168;56;1852;206.55113;933.95465;905.0;16963;502.4162;514.0;431.53845
10829;168;57;1811;207.82205;936.5417;913.0;17229;503.7653;513.0;432.7764
10830;168;58;1743;197.00879;945.7344;919.0;17378;506.00958;514.0;439.7248
10831;168;59;1658;191.5795;955.2129;938.5;17604;508.06152;516.0;447.15137
10832;168;60;1645;194.04454;953.6322;943.0;17738;511.32736;517.0;442.30484
10833;168;61;1562;191.95448;966.2964;963.0;17908;513.71027;518.0;452.58612
10834;168;62;1502;191.47314;968.994;966.0;17995;516.3004;520.0;452.6936
10835;168;63;1451;188.71211;962.8098;959.0;18094;517.86365;522.0;444.94617
10836;168;64;1400;180.20355;951.8493;953.0;18138;519.8375;524.0;432.01178
10837;168;65;1335;171.86652;938.5423;938.0;18192;521.0552;528.0;417.48712
10838;168;66;1248;166.88474;928.66907;925.5;18210;521.98303;530.0;406.68604
10839;168;67;1175;167.06685;916.9821;908.0;18235;522.4689;530.0;394.51324
10840;168;68;1096;168.68208;909.1031;906.0;18253;524.64636;530.0;384.45673
10841;168;69;1006;166.34471;902.4592;899.0;18254;526.4369;530.0;376.02234
10842;168;70;920;145.23293;883.6826;882.0;18233;527.6088;531.0;356.0738
10843;168;71;841;117.43177;854.89655;856.0;18218;527.90985;534.0;326.9867
10844;168;72;762;91.594765;822.126;826.0;18199;528.5834;536.0;293.5426
10845;168;73;663;67.39934;788.05884;790.0;18183;529.2152;538.0;258.84363
10846;168;74;531;46.513443;753.8418;757.0;18162;529.72455;540.0;224.11725
10847;168;75;330;32.774967;725.35455;721.5;18117;531.02997;543.0;194.32458
10848;168;76;150;27.690897;721.9133;719.5;18080;532.1631;545.0;189.75024
10849;168;77;79;18.264704;717.36707;715.0;18003;533.7344;547.0;183.63269
10850;168;78;22;13.09509;713.86365;711.0;17959;535.4165;550.0;178.44714
10851;169;30;18;9.0049715;210.27777;214.0;10874;123.80831;143.0;86.46946
10852;169;31;34;19.914719;214.14706;212.0;11346;124.215965;143.0;89.9311
10853;169;32;52;28.951061;216.90384;212.5;11639;125.81566;143.0;91.08818
10854;169;33;69;35.2628;221.11594;219.0;11989;128.52475;145.0;92.59119
10855;169;34;147;31.781979;215.08844;208.0;12209;131.35591;148.0;83.73253
10856;169;35;304;28.02638;210.3125;206.0;12504;134.25894;150.0;76.05356
10857;169;36;567;25.41781;212.59259;208.0;12673;136.70197;151.0;75.890625
10858;169;37;830;27.902517;219.01085;215.0;12865;139.10843;151.0;79.90242
10859;169;38;1128;29.830359;226.91135;222.0;12988;141.37682;152.0;85.53453
10860;169;39;1541;35.172066;231.50421;227.0;13178;142.52084;153.0;88.98337
10861;169;40;1899;40.457428;238.37651;231.0;13297;143.32216;152.0;95.05435
10862;169;41;2107;42.470745;248.33698;239.0;13451;144.08656;152.0;104.25041
10863;169;42;2272;43.73957;256.40317;249.0;13573;144.94107;151.0;111.4621
10864;169;43;2398;44.970055;262.5142;259.0;13722;145.938;151.0;116.57619
10865;169;44;2509;45.996216;267.448;265.0;13847;146.93896;152.0;120.50903
10866;169;45;2557;45.92479;272.61752;271.0;13992;147.9854;153.0;124.632126
10867;169;46;2610;45.43272;276.97357;276.0;14086;148.75768;154.0;128.2159
10868;169;47;2645;45.099583;281.0949;282.0;14219;149.48073;154.0;131.61418
10869;169;48;2686;45.389973;284.76135;287.0;14357;149.99889;155.0;134.76247
10870;169;49;2710;45.869865;287.87085;290.5;14649;149.66731;154.0;138.20354
10871;169;50;2726;47.27567;290.50073;293.0;15062;148.85838;153.0;141.64235
10872;169;51;2757;49.102505;292.81067;297.0;15620;148.18076;152.0;144.62991
10873;169;52;2778;50.007042;295.8128;299.0;15818;149.60751;152.0;146.20529
